ratings_and_offers_id,ulta_id,rating,no_of_reviews,options,offers,date
9260,9260,2.90,403.0,,,08/23/2020
9261,9261,4.60,30.0,,,08/23/2020
9262,9262,5.00,1.0,,,08/23/2020
9263,9263,3.90,46.0,,,08/23/2020
9264,9264,4.60,40.0,,,08/23/2020
9265,9265,4.20,164.0,2 Colors,,08/23/2020
9266,9266,4.20,62.0,,,08/23/2020
9267,9267,4.80,11.0,,,08/23/2020
9268,9268,4.30,16.0,,,08/23/2020
9269,9269,4.50,467.0,,,08/23/2020
9270,9270,4.20,161.0,,,08/23/2020
9271,9271,4.00,74.0,,,08/23/2020
9272,9272,3.80,35.0,2 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9273,9273,3.20,46.0,,,08/23/2020
9274,9274,3.90,25.0,,,08/23/2020
9275,9275,4.50,40.0,,,08/23/2020
9276,9276,4.10,90.0,2 Colors,,08/23/2020
9277,9277,4.00,6.0,,,08/23/2020
9278,9278,3.60,207.0,2 Colors,,08/23/2020
9279,9279,3.50,142.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9280,9280,4.20,26.0,,,08/23/2020
9281,9281,3.10,48.0,,,08/23/2020
9282,9282,4.10,60.0,,,08/23/2020
9283,9283,4.20,43.0,,,08/23/2020
9284,9284,3.20,39.0,,,08/23/2020
9285,9285,3.70,29.0,,,08/23/2020
9286,9286,4.80,75.0,,,08/23/2020
9287,9287,3.40,62.0,,,08/23/2020
9288,9288,4.50,12.0,,,08/23/2020
9289,9289,4.10,11.0,,,08/23/2020
9290,9290,4.40,23.0,,,08/23/2020
9291,9291,4.20,1016.0,2 Colors,,08/23/2020
9292,9292,4.00,6.0,,,08/23/2020
9293,9293,3.80,101.0,,,08/23/2020
9294,9294,4.90,18.0,2 Colors,,08/23/2020
9295,9295,2.60,28.0,,,08/23/2020
9296,9296,3.70,7.0,,,08/23/2020
9297,9297,4.10,584.0,2 Colors,,08/23/2020
9298,9298,2.70,55.0,,,08/23/2020
9299,9299,3.00,4.0,,,08/23/2020
9300,9300,4.10,70.0,,,08/23/2020
9301,9301,4.20,1388.0,,,08/23/2020
9302,9302,5.00,1.0,,,08/23/2020
9303,9303,3.60,12.0,,,08/23/2020
9304,9304,3.50,8.0,,,08/23/2020
9305,9305,5.00,1.0,,,08/23/2020
9306,9306,4.20,28.0,,,08/23/2020
9307,9307,4.60,139.0,3 Colors,,08/23/2020
9308,9308,4.40,839.0,,,08/23/2020
9309,9309,4.70,2430.0,3 Colors,,08/23/2020
9310,9310,4.70,615.0,3 Colors,,08/23/2020
9311,9311,4.40,1918.0,,,08/23/2020
9312,9312,4.60,1090.0,,,08/23/2020
9313,9313,4.60,990.0,,,08/23/2020
9314,9314,4.10,719.0,,,08/23/2020
9315,9315,4.50,255.0,,,08/23/2020
9316,9316,4.50,275.0,,,08/23/2020
9317,9317,4.40,740.0,3 Sizes,,08/23/2020
9318,9318,4.70,125.0,,,08/23/2020
9319,9319,4.70,124.0,,,08/23/2020
9320,9320,4.70,108.0,,,08/23/2020
9321,9321,4.60,21.0,3 Sizes,,08/23/2020
9322,9322,4.40,15.0,,,08/23/2020
9323,9323,4.20,86.0,,,08/23/2020
9324,9324,4.90,7.0,,,08/23/2020
9325,9325,4.70,33.0,2 Sizes,,08/23/2020
9326,9326,4.00,36.0,,,08/23/2020
9327,9327,4.10,9.0,,,08/23/2020
9328,9328,4.60,87.0,,,08/23/2020
9329,9329,4.00,15.0,,,08/23/2020
9330,9330,4.50,70.0,,,08/23/2020
9331,9331,4.00,26.0,,,08/23/2020
9332,9332,4.30,217.0,,,08/23/2020
9333,9333,4.30,93.0,3 Sizes,,08/23/2020
9334,9334,5.00,6.0,,,08/23/2020
9335,9335,Sale,,,,08/23/2020
9336,9336,4.60,21.0,,,08/23/2020
9337,9337,5.00,1.0,,,08/23/2020
9338,9338,5.00,2.0,2 Sizes,,08/23/2020
9339,9339,4.60,21.0,,,08/23/2020
9340,9340,4.70,44.0,,,08/23/2020
9341,9341,4.40,18.0,,,08/23/2020
9342,9342,5.00,1.0,,,08/23/2020
9343,9343,5.00,2.0,,,08/23/2020
9344,9344,5.00,2.0,,,08/23/2020
9345,9345,5.00,1.0,,,08/23/2020
9346,9346,4.40,18.0,,,08/23/2020
9347,9347,5.00,2.0,,,08/23/2020
9348,9348,0,,,,08/23/2020
9349,9349,0,,,,08/23/2020
9350,9350,4.50,76.0,,,08/23/2020
9351,9351,4.60,88.0,,,08/23/2020
9352,9352,4.70,142.0,,,08/23/2020
9353,9353,4.70,166.0,,,08/23/2020
9354,9354,4.80,571.0,,,08/23/2020
9355,9355,4.20,423.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9356,9356,4.30,138.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9357,9357,4.00,71.0,,,08/23/2020
9358,9358,4.60,406.0,,,08/23/2020
9359,9359,4.90,56.0,,,08/23/2020
9360,9360,4.10,263.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9361,9361,4.50,50.0,,,08/23/2020
9362,9362,4.50,159.0,,,08/23/2020
9363,9363,4.50,131.0,,,08/23/2020
9364,9364,4.40,280.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9365,9365,3.90,300.0,,,08/23/2020
9366,9366,3.60,105.0,,,08/23/2020
9367,9367,4.70,44.0,3 Colors,,08/23/2020
9368,9368,3.70,81.0,,,08/23/2020
9369,9369,4.60,278.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9370,9370,4.70,312.0,,,08/23/2020
9371,9371,4.70,98.0,,,08/23/2020
9372,9372,4.30,143.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9373,9373,4.40,151.0,,,08/23/2020
9374,9374,3.80,183.0,,,08/23/2020
9375,9375,4.60,92.0,,,08/23/2020
9376,9376,4.50,37.0,,,08/23/2020
9377,9377,4.50,173.0,2 Colors,,08/23/2020
9378,9378,4.50,78.0,,,08/23/2020
9379,9379,4.60,34.0,,,08/23/2020
9380,9380,3.80,53.0,,,08/23/2020
9381,9381,4.20,136.0,,,08/23/2020
9382,9382,4.10,106.0,,,08/23/2020
9383,9383,4.30,663.0,,,08/23/2020
9384,9384,4.50,47.0,,,08/23/2020
9385,9385,4.40,127.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9386,9386,4.10,275.0,,,08/23/2020
9387,9387,3.70,65.0,,,08/23/2020
9388,9388,4.20,773.0,,,08/23/2020
9389,9389,4.10,231.0,,,08/23/2020
9390,9390,3.70,34.0,,,08/23/2020
9391,9391,4.20,209.0,,,08/23/2020
9392,9392,3.90,53.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9393,9393,4.60,233.0,,,08/23/2020
9394,9394,4.30,6.0,,,08/23/2020
9395,9395,2.20,115.0,,,08/23/2020
9396,9396,4.50,650.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9397,9397,3.60,18.0,,,08/23/2020
9398,9398,4.20,423.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9399,9399,4.40,117.0,,,08/23/2020
9400,9400,4.20,18.0,,,08/23/2020
9401,9401,4.50,246.0,,,08/23/2020
9402,9402,4.30,99.0,,,08/23/2020
9403,9403,4.20,772.0,,,08/23/2020
9404,9404,3.60,75.0,,,08/23/2020
9405,9405,2.60,44.0,,,08/23/2020
9406,9406,4.20,259.0,,,08/23/2020
9407,9407,4.30,135.0,3 Colors,Free Gift with Purchase!,08/23/2020
9408,9408,3.30,228.0,,,08/23/2020
9409,9409,4.80,17.0,,,08/23/2020
9410,9410,4.10,162.0,,,08/23/2020
9411,9411,2.80,63.0,2 Colors,,08/23/2020
9412,9412,4.60,1411.0,,,08/23/2020
9413,9413,4.20,42.0,,,08/23/2020
9414,9414,3.10,28.0,,,08/23/2020
9415,9415,3.70,22.0,,,08/23/2020
9416,9416,4.30,529.0,,,08/23/2020
9417,9417,2.70,12.0,,,08/23/2020
9418,9418,4.50,80.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9419,9419,3.50,117.0,,,08/23/2020
9420,9420,4.30,132.0,,,08/23/2020
9421,9421,4.60,114.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9422,9422,3.30,171.0,,,08/23/2020
9423,9423,4.30,9.0,,,08/23/2020
9424,9424,4.70,55.0,,,08/23/2020
9425,9425,4.40,135.0,2 Sizes,,08/23/2020
9426,9426,3.40,129.0,,,08/23/2020
9427,9427,4.40,29.0,,,08/23/2020
9428,9428,4.40,19.0,,Free Gift with Purchase!,08/23/2020
9429,9429,4.20,20.0,,,08/23/2020
9430,9430,2.90,20.0,,,08/23/2020
9431,9431,4.30,12.0,,,08/23/2020
9432,9432,4.40,7.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9433,9433,4.20,14.0,,,08/23/2020
9434,9434,3.60,8.0,,,08/23/2020
9435,9435,4.30,422.0,,,08/23/2020
9436,9436,3.90,30.0,,,08/23/2020
9437,9437,2.70,83.0,,,08/23/2020
9438,9438,4.40,113.0,,,08/23/2020
9439,9439,4.60,37.0,,,08/23/2020
9440,9440,4.10,27.0,,,08/23/2020
9441,9441,3.50,24.0,,,08/23/2020
9442,9442,4.60,33.0,,,08/23/2020
9443,9443,4.60,15.0,,,08/23/2020
9444,9444,4.00,16.0,,,08/23/2020
9445,9445,4.70,15.0,,,08/23/2020
9446,9446,3.60,28.0,,,08/23/2020
9447,9447,3.20,98.0,,,08/23/2020
9448,9448,3.00,39.0,,,08/23/2020
9449,9449,3.60,196.0,,,08/23/2020
9450,9450,4.30,38.0,,,08/23/2020
9451,9451,0,,,,08/23/2020
9452,9452,4.40,39.0,,,08/23/2020
9453,9453,4.20,21.0,,,08/23/2020
9454,9454,2.80,112.0,,,08/23/2020
9455,9455,3.90,19.0,,,08/23/2020
9456,9456,3.80,6.0,4 Options,,08/23/2020
9457,9457,3.80,12.0,,,08/23/2020
9458,9458,4.30,81.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9459,9459,4.30,481.0,5 Colors,,08/23/2020
9460,9460,4.70,6.0,2 Scents,,08/23/2020
9461,9461,3.90,9.0,2 Colors,,08/23/2020
9462,9462,5.00,2.0,,Free Gift with Purchase!,08/23/2020
9463,9463,3.00,1.0,,,08/23/2020
9464,9464,2.30,32.0,,,08/23/2020
9465,9465,3.80,95.0,,,08/23/2020
9466,9466,4.30,79.0,4 Colors,,08/23/2020
9467,9467,4.30,171.0,3 Colors,,08/23/2020
9468,9468,4.70,22.0,,,08/23/2020
9469,9469,4.50,498.0,2 Colors,,08/23/2020
9470,9470,4.70,502.0,2 Colors,,08/23/2020
9471,9471,4.30,398.0,,,08/23/2020
9472,9472,4.30,398.0,4 Colors,,08/23/2020
9473,9473,4.60,68.0,,,08/23/2020
9474,9474,3.90,57.0,,,08/23/2020
9475,9475,3.80,206.0,,,08/23/2020
9476,9476,4.60,222.0,,,08/23/2020
9477,9477,3.20,121.0,,,08/23/2020
9478,9478,3.30,6.0,,,08/23/2020
9479,9479,3.90,8.0,,,08/23/2020
9480,9480,4.50,51.0,,,08/23/2020
9481,9481,4.10,303.0,,,08/23/2020
9482,9482,4.50,49.0,,,08/23/2020
9483,9483,4.60,36.0,,,08/23/2020
9484,9484,4.00,141.0,,,08/23/2020
9485,9485,3.90,34.0,,,08/23/2020
9486,9486,3.20,5.0,,,08/23/2020
9487,9487,4.50,17.0,,,08/23/2020
9488,9488,4.60,20.0,,,08/23/2020
9489,9489,3.00,203.0,,,08/23/2020
9490,9490,4.00,2.0,,,08/23/2020
9491,9491,4.20,6.0,,,08/23/2020
9492,9492,4.10,79.0,,,08/23/2020
9493,9493,3.10,10.0,,,08/23/2020
9494,9494,3.70,53.0,,,08/23/2020
9495,9495,3.70,53.0,,,08/23/2020
9496,9496,2.40,33.0,,,08/23/2020
9497,9497,3.60,5.0,,,08/23/2020
9498,9498,0.00,,,,08/23/2020
9499,9499,4.30,10.0,,,08/23/2020
9500,9500,4.20,31.0,3 Colors,,08/23/2020
9501,9501,4.20,33.0,,,08/23/2020
9502,9502,3.90,7.0,,,08/23/2020
9503,9503,3.70,3.0,2 Colors,,08/23/2020
9504,9504,5.00,2.0,,,08/23/2020
9505,9505,4.80,11.0,,,08/23/2020
9506,9506,5.00,6.0,,,08/23/2020
9507,9507,0,,,,08/23/2020
9508,9508,4.00,3.0,,,08/23/2020
9509,9509,4.20,5.0,,,08/23/2020
9510,9510,5.00,1.0,,,08/23/2020
9511,9511,2.40,63.0,,,08/23/2020
9512,9512,3.50,2.0,,,08/23/2020
9513,9513,2.70,41.0,,,08/23/2020
9514,9514,2.50,2.0,,,08/23/2020
9515,9515,0.00,,,,08/23/2020
9516,9516,4.00,2.0,,,08/23/2020
9517,9517,0,,,,08/23/2020
9518,9518,5.00,1.0,,,08/23/2020
9519,9519,4.40,16.0,,,08/23/2020
9520,9520,0.00,,,,08/23/2020
9521,9521,0.00,,,,08/23/2020
9522,9522,0.00,,,,08/23/2020
9523,9523,0,,,,08/23/2020
9524,9524,0.00,,,,08/23/2020
9525,9525,3.00,2.0,,,08/23/2020
9526,9526,0.00,,,,08/23/2020
9527,9527,1.00,2.0,,,08/23/2020
9528,9528,4.00,27.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9529,9529,4.70,15.0,,,08/23/2020
9530,9530,3.00,5.0,,,08/23/2020
9531,9531,4.10,303.0,,,08/23/2020
9532,9532,4.10,303.0,,,08/23/2020
9533,9533,4.80,12.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9534,9534,5.00,1.0,,,08/23/2020
9535,9535,0.00,,,,08/23/2020
9536,9536,5.00,1.0,,,08/23/2020
9537,9537,5.00,1.0,,,08/23/2020
9538,9538,5.00,1.0,,,08/23/2020
9539,9539,0.00,,,,08/23/2020
9540,9540,0.00,,,,08/23/2020
9541,9541,3.90,35.0,,,08/23/2020
9542,9542,4.40,126.0,,,08/23/2020
9543,9543,4.70,31.0,,,08/23/2020
9544,9544,4.30,6.0,,,08/23/2020
9545,9545,4.40,423.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9546,9546,4.40,386.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9547,9547,4.00,94.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9548,9548,4.10,90.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
9549,9549,4.30,100.0,,,08/23/2020
9550,9550,4.20,924.0,,,08/23/2020
9551,9551,5.00,5.0,,,08/23/2020
9552,9552,4.60,12.0,,,08/23/2020
9553,9553,4.40,295.0,,,08/23/2020
9554,9554,4.60,143.0,,Free Gift with Purchase!,08/23/2020
9555,9555,4.20,6.0,,,08/23/2020
9556,9556,3.90,174.0,,,08/23/2020
9557,9557,4.10,14.0,,,08/23/2020
9558,9558,2.80,58.0,,Free Gift with Purchase!,08/23/2020
9559,9559,4.70,174.0,,,08/23/2020
9560,9560,4.70,12.0,,,08/23/2020
9561,9561,4.50,170.0,,,08/23/2020
9562,9562,4.80,4.0,,,08/23/2020
9563,9563,0,,,,08/23/2020
9564,9564,4.10,14.0,,,08/23/2020
9565,9565,4.60,10.0,,,08/23/2020
9566,9566,3.80,8.0,,,08/23/2020
9567,9567,4.70,3.0,,,08/23/2020
9568,9568,5.00,1.0,,,08/23/2020
9569,9569,4.60,9.0,,,08/23/2020
9570,9570,4.80,4.0,,Free Gift with Purchase!,08/23/2020
9571,9571,0,,,,08/23/2020
9572,9572,4.40,8.0,,,08/23/2020
9573,9573,4.40,7.0,,,08/23/2020
9574,9574,5.00,4.0,,,08/23/2020
9575,9575,4.80,13.0,,,08/23/2020
9576,9576,4.70,577.0,,,08/23/2020
9577,9577,5.00,5.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9578,9578,5.00,4.0,,,08/23/2020
9579,9579,0,,,,08/23/2020
9580,9580,4.20,10.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9581,9581,3.10,9.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9582,9582,0.00,,,Free Gift with Purchase!,08/23/2020
9583,9583,4.50,2.0,,,08/23/2020
9584,9584,5.00,2.0,,,08/23/2020
9585,9585,0,,,,08/23/2020
9586,9586,5.00,3.0,,,08/23/2020
9587,9587,4.40,12.0,,,08/23/2020
9588,9588,5.00,3.0,,,08/23/2020
9589,9589,5.00,3.0,,,08/23/2020
9590,9590,2.00,2.0,,Free Gift with Purchase!,08/23/2020
9591,9591,5.00,3.0,,,08/23/2020
9592,9592,4.50,4.0,,,08/23/2020
9593,9593,5.00,6.0,,,08/23/2020
9594,9594,0,,,,08/23/2020
9595,9595,5.00,1.0,,,08/23/2020
9596,9596,5.00,1.0,,,08/23/2020
9597,9597,0,,,,08/23/2020
9598,9598,5.00,1.0,,,08/23/2020
9599,9599,0,,,,08/23/2020
9600,9600,4.20,5.0,,,08/23/2020
9601,9601,0,,,,08/23/2020
9602,9602,0,,,,08/23/2020
9603,9603,2.00,1.0,,,08/23/2020
9604,9604,0.00,,,,08/23/2020
9605,9605,0,,,,08/23/2020
9606,9606,0,,,Free Gift with Purchase!,08/23/2020
9607,9607,0,,,,08/23/2020
9608,9608,0,,,,08/23/2020
9609,9609,4.00,10.0,,,08/23/2020
9610,9610,3.70,10.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9611,9611,4.40,167.0,,,08/23/2020
9612,9612,4.80,12.0,,,08/23/2020
9613,9613,4.70,686.0,,,08/23/2020
9614,9614,4.90,15.0,,,08/23/2020
9615,9615,3.80,17.0,,,08/23/2020
9616,9616,4.40,202.0,,,08/23/2020
9617,9617,4.20,6.0,,,08/23/2020
9618,9618,4.60,27.0,,,08/23/2020
9619,9619,5.00,1.0,,,08/23/2020
9620,9620,3.70,3.0,,,08/23/2020
9621,9621,2.90,16.0,,Free Gift with Purchase!,08/23/2020
9622,9622,4.60,103.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9623,9623,4.40,79.0,,,08/23/2020
9624,9624,4.10,7.0,,,08/23/2020
9625,9625,4.00,1.0,,,08/23/2020
9626,9626,4.20,404.0,,,08/23/2020
9627,9627,3.40,21.0,,,08/23/2020
9628,9628,5.00,1.0,,,08/23/2020
9629,9629,4.50,4.0,2 Sizes,,08/23/2020
9630,9630,5.00,3.0,,,08/23/2020
9631,9631,5.00,3.0,,,08/23/2020
9632,9632,4.70,75.0,,,08/23/2020
9633,9633,5.00,5.0,,,08/23/2020
9634,9634,4.40,181.0,,,08/23/2020
9635,9635,0,,,,08/23/2020
9636,9636,0,,,,08/23/2020
9637,9637,4.10,126.0,,,08/23/2020
9638,9638,4.60,58.0,,,08/23/2020
9639,9639,0,,,,08/23/2020
9640,9640,4.70,101.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9641,9641,3.90,24.0,,,08/23/2020
9642,9642,4.40,104.0,,,08/23/2020
9643,9643,4.20,239.0,,,08/23/2020
9644,9644,4.70,314.0,,,08/23/2020
9645,9645,5.00,2.0,,,08/23/2020
9646,9646,4.50,107.0,,,08/23/2020
9647,9647,4.00,31.0,,,08/23/2020
9648,9648,4.30,4.0,,,08/23/2020
9649,9649,4.30,3.0,,,08/23/2020
9650,9650,4.60,130.0,,,08/23/2020
9651,9651,3.00,2.0,,,08/23/2020
9652,9652,4.30,92.0,,,08/23/2020
9653,9653,0.00,,,,08/23/2020
9654,9654,3.80,4.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9655,9655,4.00,2.0,,,08/23/2020
9656,9656,4.00,3.0,,,08/23/2020
9657,9657,5.00,4.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9658,9658,0.00,,,,08/23/2020
9659,9659,4.10,59.0,,,08/23/2020
9660,9660,4.50,2.0,,,08/23/2020
9661,9661,4.30,7.0,,,08/23/2020
9662,9662,4.30,24.0,,,08/23/2020
9663,9663,4.40,494.0,,,08/23/2020
9664,9664,4.50,754.0,,,08/23/2020
9665,9665,4.80,21.0,,,08/23/2020
9666,9666,3.50,18.0,,,08/23/2020
9667,9667,4.40,16.0,,,08/23/2020
9668,9668,4.20,88.0,,,08/23/2020
9669,9669,4.50,11.0,,,08/23/2020
9670,9670,0,,,,08/23/2020
9671,9671,3.70,3.0,,,08/23/2020
9672,9672,0,,,,08/23/2020
9673,9673,3.90,10.0,,,08/23/2020
9674,9674,0,,,,08/23/2020
9675,9675,0.00,,,"Buy 1, get 1 at 50% off!",08/23/2020
9676,9676,3.90,7.0,,,08/23/2020
9677,9677,4.70,61.0,,,08/23/2020
9678,9678,3.20,6.0,,,08/23/2020
9679,9679,5.00,2.0,,,08/23/2020
9680,9680,4.00,3.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9681,9681,5.00,1.0,,,08/23/2020
9682,9682,5.00,1.0,,,08/23/2020
9683,9683,4.80,4.0,,,08/23/2020
9684,9684,4.80,139.0,,,08/23/2020
9685,9685,0,,,,08/23/2020
9686,9686,4.70,3.0,,,08/23/2020
9687,9687,0.00,,,,08/23/2020
9688,9688,2.30,4.0,,,08/23/2020
9689,9689,4.20,5.0,,,08/23/2020
9690,9690,0,,,,08/23/2020
9691,9691,4.50,21.0,,,08/23/2020
9692,9692,4.40,10.0,,,08/23/2020
9693,9693,4.40,16.0,,,08/23/2020
9694,9694,3.60,18.0,,,08/23/2020
9695,9695,0,,,,08/23/2020
9696,9696,3.30,13.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9697,9697,4.70,15.0,,,08/23/2020
9698,9698,4.40,114.0,,,08/23/2020
9699,9699,0,,,,08/23/2020
9700,9700,4.00,2.0,,,08/23/2020
9701,9701,4.40,333.0,,,08/23/2020
9702,9702,4.10,495.0,,,08/23/2020
9703,9703,2.50,2.0,,"Buy 1, get 1 FREE - Add 2 items to qualify!",08/23/2020
9704,9704,5.00,1.0,,,08/23/2020
9705,9705,4.00,16.0,,,08/23/2020
9706,9706,4.00,12.0,,,08/23/2020
9707,9707,4.70,93.0,2 Sizes,,08/23/2020
9708,9708,4.60,116.0,,,08/23/2020
9709,9709,4.50,11.0,,,08/23/2020
9710,9710,4.30,3.0,,,08/23/2020
9711,9711,4.80,5.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9712,9712,4.40,37.0,,,08/23/2020
9713,9713,4.60,174.0,,,08/23/2020
9714,9714,4.00,1848.0,,,08/23/2020
9715,9715,4.80,29.0,,,08/23/2020
9716,9716,5.00,5.0,2 Sizes,,08/23/2020
9717,9717,4.10,21.0,,,08/23/2020
9718,9718,4.00,7.0,,,08/23/2020
9719,9719,3.80,17.0,,,08/23/2020
9720,9720,4.90,11.0,,,08/23/2020
9721,9721,4.00,7.0,,,08/23/2020
9722,9722,5.00,2.0,,,08/23/2020
9723,9723,4.70,14.0,,,08/23/2020
9724,9724,3.50,4.0,,,08/23/2020
9725,9725,3.00,2.0,,,08/23/2020
9726,9726,4.30,233.0,,,08/23/2020
9727,9727,0,,,,08/23/2020
9728,9728,4.10,76.0,,,08/23/2020
9729,9729,4.00,83.0,,,08/23/2020
9730,9730,4.00,1.0,,,08/23/2020
9731,9731,0,,,,08/23/2020
9732,9732,4.00,1.0,,,08/23/2020
9733,9733,3.60,17.0,,,08/23/2020
9734,9734,4.40,227.0,,,08/23/2020
9735,9735,0,,,,08/23/2020
9736,9736,4.30,58.0,,,08/23/2020
9737,9737,4.30,8.0,,,08/23/2020
9738,9738,5.00,2.0,,,08/23/2020
9739,9739,3.00,2.0,,,08/23/2020
9740,9740,3.80,44.0,,,08/23/2020
9741,9741,5.00,1.0,,,08/23/2020
9742,9742,3.60,5.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9743,9743,4.10,15.0,,"Buy 1, get 1 at 50% off!",08/23/2020
9744,9744,4.20,9.0,,,08/23/2020
9745,9745,3.90,141.0,,,08/23/2020
9746,9746,4.20,63.0,,,08/23/2020
9747,9747,0,,,,08/23/2020
9748,9748,0.00,,,,08/23/2020
9749,9749,0,,,,08/23/2020
9750,9750,3.50,6.0,,,08/23/2020
9751,9751,4.60,5.0,,,08/23/2020
9752,9752,4.50,2.0,,,08/23/2020
9753,9753,4.50,2.0,,,08/23/2020
9754,9754,3.70,3.0,,,08/23/2020
9755,9755,5.00,1.0,,,08/23/2020
9756,9756,4.30,76.0,,,08/23/2020
9757,9757,4.00,22.0,,,08/23/2020
9758,9758,5.00,1.0,,,08/23/2020
9759,9759,0,,,,08/23/2020
9760,9760,5.00,1.0,,,08/23/2020
9761,9761,4.30,19.0,,,08/23/2020
9762,9762,0,,,,08/23/2020
9763,9763,1.00,2.0,,,08/23/2020
9764,9764,3.00,2.0,,,08/23/2020
9765,9765,4.60,114.0,,,08/23/2020
9766,9766,2.00,1.0,,,08/23/2020
9767,9767,4.80,14.0,,,08/23/2020
9768,9768,4.30,86.0,,,08/23/2020
9769,9769,5.00,2.0,,,08/23/2020
9770,9770,4.40,45.0,,,08/23/2020
9771,9771,4.70,3.0,,,08/23/2020
9772,9772,4.30,12.0,,,08/23/2020
9773,9773,4.30,20.0,,,08/23/2020
9774,9774,0,,,,08/23/2020
9775,9775,4.40,45.0,,,08/23/2020
9776,9776,0,,,Free Gift with Purchase!,08/23/2020
9777,9777,4.40,54.0,,,08/23/2020
9778,9778,4.60,5.0,,,08/23/2020
9779,9779,4.40,46.0,,,08/23/2020
9780,9780,4.40,68.0,,,08/23/2020
9781,9781,3.60,1642.0,,,08/23/2020
9782,9782,4.90,136.0,,,08/23/2020
9783,9783,4.50,6166.0,,,08/23/2020
9784,9784,4.50,71.0,,,08/23/2020
9785,9785,4.80,4.0,,,08/23/2020
9786,9786,4.50,22.0,,,08/23/2020
9787,9787,4.20,17.0,,,08/23/2020
9788,9788,4.30,212.0,,,08/23/2020
9789,9789,4.30,77.0,,,08/23/2020
9790,9790,4.50,146.0,,,08/23/2020
9791,9791,3.40,108.0,,,08/23/2020
9792,9792,2.50,2.0,,,08/23/2020
9793,9793,4.70,3.0,,,08/23/2020
9794,9794,4.60,1590.0,2 Sizes,,08/23/2020
9795,9795,4.40,389.0,,,08/23/2020
9796,9796,4.60,5034.0,2 Sizes,,08/23/2020
9797,9797,4.30,167.0,,Free Gift with Purchase!,08/23/2020
9798,9798,4.50,100.0,,,08/23/2020
9799,9799,4.30,44.0,,,08/23/2020
9800,9800,4.60,26.0,,,08/23/2020
9801,9801,4.40,522.0,,,08/23/2020
